ensembl_id	symbol	beta	beta_se	beta_p	beta_q	ame	ame_se	ame_p
ENSG00000281691.1	RBM5-AS1	0.195672505187328	0.0815205812979758	0.0163823790254339	0.0277938340464624	1.86759010411853	0.802326161789613	0.0199270128108807
ENSG00000197734.8	C14orf178	0.175742338607729	0.073218444178576	0.0163840197962201	0.0277938340464624	0.700634482892604	0.295286056638231	0.0176571015921022
ENSG00000048405.9	ZNF800	0.189186776944939	0.0788237276105608	0.0163894867160596	0.0277971379478843	13.6113022543263	5.77162061077069	0.0183580837223684
ENSG00000070808.15	CAMK2A	0.321160008325431	0.133837758211553	0.0164120167324117	0.0278293738213593	1.3818842479833	0.769137778701999	0.0723885457641752
ENSG00000265814.2	RN7SL376P	0.147386769840854	0.0614612474016454	0.016482889340198	0.0279435513718854	0.863634615454315	0.36351924956943	0.0175128334258251
ENSG00000139719.9	VPS33A	-0.105782625561436	0.044113595483456	0.0164866776124881	0.0279439758065434	-48.8377467585874	20.4806060159399	0.017098395566308
ENSG00000266338.6	NBPF15	-0.151040377601586	0.0629983081451634	0.0165059978909862	0.0279707202733313	-24.3999623661414	11.600372641455	0.0354327869798618
ENSG00000173821.19	RNF213	0.159402652379476	0.066500452084533	0.0165291987213633	0.0280040277585971	8.90313276863965	3.82134035617902	0.0198143164929632
ENSG00000234496.2	MRPS21P1	-0.103466460988683	0.0431773417862749	0.0165609043163508	0.0280517267735639	-1.92918785968316	0.821543696481018	0.0188619875676789
ENSG00000075188.8	NUP37	-0.137062209528906	0.0572001245064866	0.0165666242479935	0.028055398894727	-25.0065857258536	10.6525850929147	0.0189015771674846
ENSG00000162944.10	RFTN2	0.190437089650301	0.0795020365037655	0.016603432012265	0.0281117050642027	3.03790866856089	1.35964320447931	0.0254605424654438
ENSG00000264036.2	RN7SL198P	0.155656808449269	0.0649884270800936	0.0166137223719415	0.0281187054831949	0.493134407650675	0.208042461052602	0.0177710314983736
ENSG00000137804.12	NUSAP1	-0.098473521163669	0.0411142245737922	0.0166149049449233	0.0281187054831949	-102.899237974438	44.3104697857388	0.0202203895912258
ENSG00000163687.13	DNASE1L3	-0.242280463383499	0.101158970885653	0.0166182467309809	0.0281187054831949	-1.87372018534572	0.826879266258866	0.023450511890867
ENSG00000104892.16	KLC3	0.166433323027602	0.0695191311424716	0.0166627927303733	0.028188040439237	1.98349754264362	0.85562393727159	0.0204390806037719
ENSG00000119042.16	SATB2	-0.207542054823888	0.0866962651191304	0.0166703634975112	0.028194808996105	-13.1841154476362	6.44508522663967	0.0407949912122508
ENSG00000156374.14	PCGF6	-0.140687515614752	0.0587733316419567	0.0166779989627335	0.0282016840561639	-33.9025032225257	15.2702638250415	0.026407578379418
ENSG00000132313.14	MRPL35	-0.0978883049433543	0.0408961135328278	0.0166846359720229	0.0282068681941469	-50.0599119387477	21.0085715525407	0.0171799985410865
ENSG00000163382.11	APOA1BP	-0.13604320438906	0.0568526293285223	0.0167153574503491	0.0282493550192696	-45.9575262959333	20.6493467943353	0.0260398821231206
ENSG00000184162.14	NR2C2AP	-0.173655707644268	0.0725719831112658	0.0167169204947744	0.0282493550192696	-26.8059259022951	11.3286806987532	0.0179717259104251
ENSG00000243646.8	IL10RB	-0.226442339768492	0.0946476933266683	0.0167351201336793	0.0282740607482851	-14.7436352746386	7.15833212225132	0.0394323263997681
ENSG00000167965.17	MLST8	-0.135201123235864	0.0565138249197455	0.0167406481916262	0.028277351795654	-47.2270970913875	20.6533996702184	0.0222162582298927
ENSG00000104442.9	ARMC1	-0.126927874183253	0.0530589251439796	0.0167474438012476	0.0282827820541738	-35.0696523026461	15.0266180179275	0.019604345086033
ENSG00000279745.1	AL365202.1	0.136250956694691	0.0569587264308534	0.0167522875952937	0.0282849145046342	1.51179155818018	0.64597794480898	0.0192675066586449
ENSG00000268854.1	CTD-2545M3.2	0.207220331468972	0.0866334644855742	0.0167604872378218	0.0282898457101433	4.68515903243118	2.00373106435476	0.0193759683391213
ENSG00000197479.6	PCDHB11	0.136712563893014	0.0571569753255346	0.0167623716037855	0.0282898457101433	0.760602809570035	0.320624329259097	0.017679863003643
ENSG00000235400.1	RP4-641G12.4	-0.115897102935834	0.0484575408531709	0.0167694103169927	0.0282910110796958	-1.28500107035002	0.551077334748214	0.0197113161664079
ENSG00000070770.8	CSNK2A2	-0.0994836997958744	0.0415953091148608	0.0167703254834868	0.0282910110796958	-66.4984410860807	28.0693773243059	0.0178326695179906
ENSG00000261312.1	AC002550.5	-0.315664417438155	0.13198722444202	0.0167738076641635	0.0282910110796958	-14.0814270192792	7.09541525881694	0.0471910968368924
ENSG00000163331.10	DAPL1	0.172100518917863	0.0719669043564057	0.0167849773868642	0.0283038061909734	0.711444346799926	0.308670666266498	0.0211741114611307
ENSG00000011143.16	MKS1	-0.192061151996701	0.0803236561651559	0.0167983997184586	0.0283203935095923	-17.930934038215	7.66242037236385	0.019277875710671
ENSG00000153914.15	SREK1	-0.10078646950395	0.0421564672896248	0.016813025058907	0.0283390014664597	-35.5651099823813	15.0287800209188	0.0179587816234461
ENSG00000227954.6	TARID	0.150832425329505	0.0631194416873569	0.0168651256138071	0.0284207539239605	0.683552149691183	0.288908290820036	0.0179822625301769
ENSG00000137073.20	UBAP2	-0.0921538601616648	0.0385880181381029	0.0169335666034719	0.0285300021862674	-61.45672068098	26.9312068993892	0.0224899836010637
ENSG00000108506.11	INTS2	-0.184479447733292	0.077252741494799	0.0169404008272202	0.0285329199843881	-16.9610843375596	7.34321357010516	0.020901268729276
ENSG00000270307.1	MTATP6P2	0.143210690329791	0.0599721643970632	0.0169425233766456	0.0285329199843881	0.570105115417246	0.241478803525464	0.0182310920304064
ENSG00000226916.8	WDR46	-0.0970492252553792	0.0406524327416803	0.0169730067431488	0.0285781636262816	-18.0928670386002	7.75051265785803	0.019574312364591
ENSG00000159346.12	ADIPOR1	-0.113722789875525	0.047638877493273	0.0169779684760975	0.02858041631653	-59.808623143715	25.7317495310128	0.0201087595433273
ENSG00000204221.11	WDR46	-0.0970446559132231	0.040653680584886	0.0169815816336417	0.02858041631653	-18.0924562475626	7.75090222008717	0.0195832243341353
ENSG00000203643.3	AC012456.3	0.197243435353652	0.0826376360974849	0.0169935386336512	0.0285944472397258	0.938028756746089	0.401071279737584	0.0193453674563908
ENSG00000239306.4	RBM14	-0.114159208569334	0.0478371469690117	0.0170136138558573	0.0286121799208111	-73.4326780020782	31.4069481738675	0.0193819085159773
ENSG00000100226.15	GTPBP1	0.195722691565059	0.0820161168945653	0.0170145553595777	0.0286121799208111	15.6143774797308	6.8255164866166	0.0221580423788875
ENSG00000196455.7	PIK3R4	-0.162372163001405	0.0680410694319255	0.0170149446180312	0.0286121799208111	-23.7331257428034	10.1192535981842	0.0190095567303867
ENSG00000274013.1	AC010931.1	0.130324050405373	0.0546133383447589	0.0170186572031412	0.0286123313526536	1.24666011722867	0.533301086220495	0.0194064990638153
ENSG00000185596.16	WASH3P	0.1651957540989	0.069243529848516	0.0170456700032056	0.0286510945905621	7.94336919402189	3.39846671578662	0.0194215580956593
ENSG00000198791.11	CNOT7	-0.074178545050681	0.0310936412889307	0.0170489685148659	0.0286510945905621	-86.8061136430787	36.7235973003452	0.0180900713152152
ENSG00000231205.11	ZNF826P	-0.170189740074203	0.071344981090343	0.0170583353301958	0.0286607376609054	-21.9301482378846	10.0232182465494	0.0286743502925331
ENSG00000262888.1	RP11-462G12.2	0.144377000918176	0.0605301181002728	0.0170694066699687	0.0286732398947691	1.23720585456314	0.524368999837645	0.0183036069568728
ENSG00000198794.11	SCAMP5	-0.289176805070537	0.12124750095565	0.0170785411575896	0.0286824839737427	-6.44210210105675	3.26164777695929	0.0482560502784982
ENSG00000104067.16	TJP1	0.149434604325943	0.062667588282651	0.0170995741708355	0.0287117028030564	42.2433778383316	18.7304853648904	0.0241127827191686
ENSG00000106305.9	AIMP2	-0.119896738777666	0.0502893332725054	0.0171191551910479	0.0287384717050333	-52.8762441809511	23.0636167276019	0.0218695541340043
ENSG00000149658.17	YTHDF1	0.111529938332691	0.0467890372789811	0.0171406530511375	0.0287684464069579	42.8889826916259	18.5751258771232	0.0209465179027844
ENSG00000070831.15	CDC42	-0.0721649636859283	0.030277005594519	0.0171493140433327	0.0287768678696207	-116.535509754154	49.7134968548675	0.0190708948590652
ENSG00000265679.1	AL139328.1	0.138657939861741	0.0581829030707177	0.0171657158730029	0.0287982722650235	1.83533798899467	0.778974752621214	0.0184682278114929
ENSG00000136213.9	CHST12	0.126464651792331	0.0530881581838091	0.0172112722953097	0.028868568740115	30.456707324507	14.0199953381121	0.0298272818678098
ENSG00000232712.6	KIZ-AS1	0.197956395268759	0.0831188211598984	0.0172372659453093	0.02890602957833	1.14529076002183	0.502161553499602	0.0225649193005929
ENSG00000168958.19	MFF	-0.158814990058096	0.0666931369573394	0.017252622932958	0.0289256411505209	-29.5471335493961	12.4628888124122	0.017749182961843
ENSG00000231189.1	AC013448.1	0.165902772732191	0.069686515480565	0.017279720623008	0.0289587960714763	1.02381845433519	0.442511229007284	0.0206866371822893
ENSG00000111319.12	SCNN1A	0.169961478408854	0.0713913582670548	0.0172797308935354	0.0289587960714763	14.4690173876574	6.61117450915108	0.028628117182922
ENSG00000237515.7	SHISA9	0.142010654300432	0.0596562575615337	0.0172900002290316	0.0289698594715073	2.00005418241759	0.856782986340765	0.0195760092619084
ENSG00000163516.13	ANKZF1	-0.159519119863587	0.067023842015934	0.0173109727012233	0.028992916300806	-36.464527273765	15.9600413293341	0.0223281422159462
ENSG00000172270.18	BSG	-0.0827919333022168	0.0347860489056074	0.0173111026065189	0.028992916300806	-327.872595841553	143.434006041251	0.022261414385536
ENSG00000149328.14	GLB1L2	0.199638064772864	0.0838910695014509	0.0173253441004893	0.0290106166563704	1.78437133765804	0.762725580024477	0.0193112766377572
ENSG00000127191.17	TRAF2	-0.174800345510669	0.0734566776714713	0.0173296247058398	0.0290116339221979	-37.8960686454701	16.1213193782056	0.0187391241601393
ENSG00000204713.10	TRIM27	-0.232421532260183	0.0976894750587676	0.0173508698422802	0.0290393199219259	-9.47496178003612	4.19349143854505	0.0238557398724485
ENSG00000279473.1	AC009065.4	-0.22821992886173	0.0959257582903598	0.0173535156692613	0.0290393199219259	-21.016584641697	9.34060999606782	0.0244475035600608
ENSG00000259254.1	CTD-2339L15.3	0.387108923068817	0.162717359399513	0.0173584242419419	0.0290413810774279	0.705807064988749	0.662785715538774	0.286916708015334
ENSG00000203867.7	RBM20	0.181322650501024	0.0762245564420206	0.0173692974854102	0.0290534183941827	0.804676226902366	0.342635569309564	0.0188497025823715
ENSG00000263812.5	LINC00908	0.21275077538957	0.089443360188241	0.0173781014852129	0.0290619901470619	6.33318547404693	2.78160434659575	0.0227975551718642
ENSG00000170385.9	SLC30A1	0.265730999760314	0.111731912957975	0.0173930950805361	0.0290809071508498	16.8430063820134	7.64525176010217	0.0275899849981757
ENSG00000229847.8	EMX2OS	0.132486102676691	0.0557192863800232	0.0174189958948345	0.0291180489398375	1.28322187862911	0.545215289819625	0.0185923151564753
ENSG00000130226.16	DPP6	0.127365272002072	0.0535769092550062	0.017442646463675	0.0291441661380936	1.4994919732983	0.639818913867276	0.019097652083968
ENSG00000282974.1	DPP6	0.127365272002072	0.0535769092550062	0.017442646463675	0.0291441661380936	1.4994919732983	0.639818913867276	0.019097652083968
ENSG00000203392.3	CTD-2026K11.6	0.16481011944234	0.0693301687218846	0.0174456893220013	0.0291441661380936	0.829951851857205	0.35317660608179	0.0187752922810316
ENSG00000182010.10	RTKN2	-0.165050103098853	0.0694439111604831	0.0174664072018506	0.0291672190032553	-12.9123160707439	5.52902107923425	0.0195240425208142
ENSG00000151135.9	TMEM263	-0.244460176382832	0.10285568394589	0.0174668743308829	0.0291672190032553	-5.18332901280337	2.54497253021102	0.0416807662001115
ENSG00000171462.14	DLK2	-0.252737556223541	0.106366914040362	0.0174971073459892	0.0292115280798217	-3.90759229836012	2.02085721752052	0.0531585046804474
ENSG00000090447.11	TFAP4	0.171323533183831	0.0721079352355719	0.0175046999558964	0.0292180281213674	3.74317873861185	1.60638868664766	0.0197965097121418
ENSG00000232429.3	RPL21P131	-0.128523476592873	0.054104493101361	0.0175267255943158	0.0292486112637502	-0.335708446680618	0.143141604566251	0.0190123306513618
ENSG00000223831.1	RP1-56J10.8	0.162835446414754	0.0685650268119772	0.0175534525102358	0.0292867980614564	0.558724673121569	0.237598118395699	0.0186952038562029
ENSG00000214093.3	RP11-247I13.3	-0.159830659837806	0.067301931347807	0.0175570242236259	0.0292867980614564	-0.452794024370685	0.195548524509246	0.0205851887717834
ENSG00000134539.16	KLRD1	0.116216384914991	0.0489481454395201	0.0175834229628088	0.0293246405210551	2.65413413684228	1.12663668396808	0.0184827141484456
ENSG00000173575.18	CHD2	0.115027272804633	0.0484542982536852	0.0175997288088819	0.0293456381990884	27.4045566310482	11.7425965563987	0.0196076031006584
ENSG00000142892.14	PIGK	-0.180412832442463	0.0760007304912202	0.0176046422537822	0.0293476354299349	-17.4426748409258	7.3848430207068	0.0181787959434083
ENSG00000115677.16	HDLBP	-0.0790085415839509	0.0332866174022008	0.0176164441303118	0.029361112682915	-98.7868977003826	42.5613788299714	0.0202843871754198
ENSG00000203387.2	AC074019.2	0.176720691464483	0.0744605156265789	0.0176276624242002	0.0293736118044168	1.22783096288291	0.524243881972374	0.0191756383761099
ENSG00000119689.14	DLST	0.176056275814705	0.0741830428638181	0.0176314437037377	0.0293737157009116	9.14480902767074	3.91730942175605	0.0195715564131112
ENSG00000149761.8	NUDT22	-0.164531710863412	0.0693321209205744	0.0176397253345401	0.0293813154889156	-14.5180361926215	6.31703787843903	0.0215484298832218
ENSG00000110321.15	EIF4G2	-0.159266657313002	0.0671380969722184	0.0176813303249572	0.0294401492203775	-733.848929496218	357.27838537731	0.0399759284950073
ENSG00000198028.3	ZNF560	-0.280563363750601	0.118271363648498	0.0176825021524667	0.0294401492203775	-10.6473214243761	5.04468713827913	0.0348066266710943
ENSG00000112584.13	FAM120B	-0.278913996165644	0.11760496375863	0.017710412024709	0.0294689887500346	-4.80661060248219	2.09152820271399	0.02155420371635
ENSG00000275333.4	FAM120B	-0.278913996165644	0.11760496375863	0.017710412024709	0.0294689887500346	-4.80661060248219	2.09152820271399	0.02155420371635
ENSG00000133477.16	FAM83F	0.189123376975107	0.0797451498954523	0.0177113857587039	0.0294689887500346	8.88808474631415	4.21363907128341	0.0349134572813082
ENSG00000169764.14	UGP2	-0.188913915649754	0.0796591850843815	0.0177147478734334	0.0294689887500346	-80.164466864673	63.8293735197303	0.209145657786487
ENSG00000112335.14	SNX3	-0.102140889346463	0.0430740304589473	0.0177262595845428	0.0294819294736118	-47.5805209629403	20.8102143827599	0.0222307368989171
ENSG00000178631.7	ACTG1P1	-0.154913597365279	0.065331845024747	0.0177313691357558	0.0294842190570122	-0.606090241328127	0.269629149452655	0.0245847254497829
ENSG00000181904.8	C5orf24	-0.165546686019312	0.0698382201571769	0.0177673572084772	0.0295323592879829	-16.3653356612804	7.40829415498433	0.0271707553521773
ENSG00000227694.1	RPL23AP74	-0.129209522361781	0.05450908259008	0.017767797981372	0.0295323592879829	-0.524314029061124	0.223473387467575	0.0189657526396024
ENSG00000255508.7	RP11-864I4.1	-0.228412796065525	0.0963655200818858	0.0177748525427207	0.0295332149838793	-9.51964616477145	4.39712824980116	0.0303900625919278
ENSG00000261740.6	RP11-345J4.5	-0.0967116799516836	0.040803434627174	0.0177791969619186	0.0295332149838793	-49.896425989866	21.6254648803362	0.0210381250455106
ENSG00000136866.13	ZFP37	-0.262072224420323	0.110570699861469	0.0177795301699756	0.0295332149838793	-4.79807609248631	2.14936477508274	0.0255936329706253
ENSG00000141232.4	TOB1	-0.282930080770908	0.119377472487189	0.0177858804840788	0.0295342429132009	-22.9754123837133	10.9322559008491	0.0355868592465739
ENSG00000279560.1	AC007326.1	0.119293694888111	0.0503346902846684	0.0177876275084548	0.0295342429132009	5.70678803901859	2.51790806450344	0.0234220159453457
ENSG00000141424.12	SLC39A6	-0.199967663306062	0.084380389239406	0.0177959888909864	0.0295419157970249	-28.0323437604084	12.9691167818826	0.0306591298148847
ENSG00000205307.11	SAP25	0.257886944452679	0.108845098904107	0.0178216796092707	0.029574981215957	4.15072533756703	1.80893068939352	0.021757549401924
ENSG00000267752.1	RPS10P27	-0.113107567386529	0.0477394831903744	0.0178233962528233	0.029574981215957	-0.382554457928244	0.162229399469795	0.0183683440963456
ENSG00000225807.1	RP11-44M6.1	0.182613587912585	0.0770860748547096	0.0178383327045776	0.0295935486577013	0.807478025806335	0.35378435186247	0.022465631787872
ENSG00000173207.12	CKS1B	-0.0656684299511829	0.0277298971308693	0.0178775057069795	0.0296473762281856	-106.789498764774	45.8166241342512	0.0197637800527383
ENSG00000138119.16	MYOF	-0.52605274702086	0.222141056167767	0.0178795911400995	0.0296473762281856	-33.7761025835279	97.0474274259731	0.727812341676164
ENSG00000170919.15	TPT1-AS1	0.123184545609669	0.0520199326218601	0.0178832859450155	0.0296473762281856	7.77583715502669	3.319625715751	0.0191610048633856
ENSG00000135047.14	CTSL	-0.103732133145098	0.0438062805672316	0.0178857930733391	0.0296473762281856	-250.53318442428	110.946705288592	0.0239369373903698
ENSG00000054277.12	OPN3	0.267815857532524	0.113121502306601	0.0179084202027457	0.0296786543442939	14.1971333511654	7.05778460585777	0.0442666960654239
ENSG00000242571.1	RPL21P11	-0.159327018812358	0.0673182399776623	0.0179439161323683	0.0297269853533159	-0.510859371388186	0.216634146347333	0.0183654570639991
ENSG00000235439.10	DDX39B	-0.0803475445074933	0.033949225823684	0.0179476002842354	0.0297269853533159	-6.47195708470251	2.77423366943328	0.0196543905670021
ENSG00000153363.12	LINC00467	0.155436556080079	0.0656792248508769	0.0179522479521178	0.0297269853533159	4.46126314958816	2.19959037937815	0.0425373380771047
ENSG00000010361.13	FUZ	-0.219787820442646	0.0928709637686201	0.0179526382782755	0.0297269853533159	-9.76008508044534	4.35605797905831	0.0250534617000254
ENSG00000231419.6	LINC00689	0.211079540238668	0.0892003643903542	0.0179643119506443	0.0297400804570482	1.88629663585934	0.846422416955345	0.0258437069002057
ENSG00000175155.8	YPEL2	0.165382188864729	0.0699035431902141	0.017988111638136	0.0297732405931	103.736032216879	47.8541601695951	0.0301774321691242
ENSG00000266751.1	MIR3661	-0.153878379447683	0.0650454096237763	0.0179956811302965	0.0297764406426351	-3.16643806770351	1.37106623579469	0.0209174446867098
ENSG00000092964.16	DPYSL2	-0.230025865585979	0.0972350659337227	0.0179975848479034	0.0297764406426351	-19.6588430153369	9.79512639641839	0.0447493984196205
ENSG00000168404.12	MLKL	0.166450114522941	0.0703703414623531	0.0180132961654494	0.0297961931780631	1.49271940334466	0.66930212881967	0.0257300247108566
ENSG00000258545.5	RHOXF1-AS1	0.17034207204151	0.0720294455610799	0.0180351858371959	0.0298215145001823	0.6905409732124	0.301860427535953	0.0221598490075231
ENSG00000236467.8	KCNMA1-AS1	0.192308564838454	0.0813187004160543	0.0180361554250008	0.0298215145001823	2.06825283347619	0.896566119266284	0.0210626064426537
ENSG00000122140.10	MRPS2	-0.122992270488745	0.0520212181748622	0.0180655800491308	0.0298639144422807	-64.3878068002786	29.5123283450331	0.0291297790413033
ENSG00000102316.16	MAGED2	-0.301486745804553	0.127528890938461	0.0180755803300531	0.029874193295536	-14.0340101668531	7.61986131986133	0.0655092190063636
ENSG00000253505.1	CTA-398F10.1	0.160790530200065	0.0680208868105553	0.0180865953080406	0.0298840837214141	1.56152846010186	0.671267343425679	0.0200057893824653
ENSG00000225695.1	HNRNPA1P35	-0.15669735227159	0.0662907642218501	0.018089131689611	0.0298840837214141	-0.60677569267942	0.257923904983854	0.0186458029502673
ENSG00000116771.5	AGMAT	0.168952200757673	0.0714894713511419	0.018112225631517	0.0299159787196108	1.60466675194337	0.703914587314907	0.022629478427204
ENSG00000279533.1	AC009022.1	0.230473547972893	0.0975372624820271	0.0181311820285209	0.0299410278233094	3.65316086010541	1.7417917768955	0.0359618990161492
ENSG00000111424.10	VDR	0.175689126114719	0.0743834845673778	0.0181797170294923	0.0300149010363622	0.799051433787493	0.350763090232645	0.0227243501276994
ENSG00000274847.1	AC145212.2	-0.143105830194602	0.0605935065121046	0.0181896190279838	0.0300249732152267	-6.45281886331771	2.79572853751808	0.0209936184360773
ENSG00000055070.16	SZRD1	-0.0826336688902576	0.0349910946042217	0.0181980872331912	0.0300326749667387	-62.2186201372141	26.671037515948	0.0196578102941403
ENSG00000105409.15	ATP1A3	0.529999025456772	0.224441679173783	0.018205546627712	0.0300387089873847	1.54071926106153	1.456586178387	0.290164665020607
ENSG00000130203.9	APOE	0.179976506655996	0.0762194425026151	0.0182112902035811	0.0300419100198077	21.0084496240084	11.6733904301764	0.0719100665458713
ENSG00000069431.10	ABCC9	0.186371042047159	0.078942016364641	0.0182326164240814	0.0300600976775241	2.26780544253684	0.985132360041084	0.0213334119710837
ENSG00000168615.11	ADAM9	-0.186137204491731	0.0788429723221599	0.0182326216904172	0.0300600976775241	-56.7122671466075	26.5200180078841	0.0324786035000522
ENSG00000143157.11	POGK	-0.221781345196041	0.0939418206426438	0.0182337329825825	0.0300600976775241	-13.9206946306572	5.99933378286227	0.0203206856343507
ENSG00000163956.10	LRPAP1	-0.106294983416543	0.0450285747136743	0.0182448195075895	0.030072098112243	-181.723045626588	82.4944055069158	0.0276051137825639
ENSG00000181626.11	ANKRD62	0.166952613925329	0.0707313075002417	0.0182563278379325	0.0300847886367886	1.68247497875387	0.71953001557	0.0193718391968921
ENSG00000273448.1	RP11-166O4.6	0.27114723584506	0.11488516268816	0.0182671101478542	0.0300960623332155	151.77770894949	77.709114119525	0.050801590961882
ENSG00000110906.12	KCTD10	-0.136473803537165	0.0578258208643393	0.0182707898133611	0.0300960623332155	-43.7585404275812	18.7404773944526	0.0195447428825648
ENSG00000273066.5	RP11-216L13.19	0.246921634398737	0.104644787923768	0.0182938046154888	0.0301276896940342	3.09332121243588	1.410844377542	0.0283411269721674
ENSG00000249803.5	RP11-114H21.2	0.175559465523435	0.0744157913448892	0.0183158875395922	0.0301517859056772	6.86743200994186	3.0258568961309	0.0232329233811332
ENSG00000177694.14	NAALADL2	0.200657408727907	0.0850543907241309	0.0183160709297112	0.0301517859056772	0.952453398976599	0.414023530115495	0.0214209661325136
ENSG00000070081.15	NUCB2	0.194250232577681	0.0823508827538714	0.018333551782627	0.0301742738341839	13.9596354964521	6.8785649964621	0.0424134862818797
ENSG00000236548.1	RNF217-AS1	0.142557459686364	0.0604417052521684	0.0183442998549338	0.0301856735551965	0.609297783277679	0.260464125726909	0.0193210933877572
ENSG00000174109.4	C16orf91	-0.13476405139804	0.0571397803158171	0.0183490640242613	0.0301872240240999	-38.7517116314979	17.0705819909771	0.0232022858465269
ENSG00000064787.12	BCAS1	0.194231030186167	0.0823583261512826	0.0183556130537117	0.0301917096238038	1.20573234201774	0.535956277777475	0.0244690025150703
ENSG00000147113.16	CXorf36	0.134143730444383	0.0568884777124088	0.0183730839368539	0.0302141541167439	0.659154065178125	0.281475050649732	0.0191917644784989
ENSG00000224870.6	RP4-758J18.2	-0.206598425188907	0.0876296372604768	0.018391921860393	0.03023883686712	-28.4193698662286	12.170912389943	0.0195421784518901
ENSG00000041802.10	LSG1	-0.115679443740453	0.0490728725471073	0.018408407533549	0.0302596427270073	-42.1784588557793	18.3076086191231	0.0212296091586975
ENSG00000134283.17	PPHLN1	-0.0874396046676695	0.037100617565522	0.018432008836272	0.0302921341290173	-43.3426806653948	18.6963611310417	0.0204361986265743
ENSG00000134690.10	CDCA8	-0.130497042458554	0.0553724912216282	0.0184375150226296	0.0302948797318512	-70.268761439542	30.6792582450052	0.0219962737916279
ENSG00000122194.18	PLG	0.176788378630352	0.0750189488466066	0.0184439459665798	0.0302991433557273	0.572200971958973	0.261118942545775	0.0284270345529222
ENSG00000233057.1	EEF1A1P14	-0.112644971905217	0.0478047706994702	0.0184553112225327	0.0303115094558195	-0.875352805483061	0.377610055673358	0.0204417379295598
ENSG00000272296.1	SNORD96A	-0.393162509884498	0.166860321369378	0.0184611211707783	0.0303128910848228	-0.826478500663897	0.702963980329579	0.239712646744956
ENSG00000144306.13	SCRN3	0.155518063021372	0.0660042428246441	0.0184638281057587	0.0303128910848228	7.08155544446031	3.04509471909698	0.0200419484180489
ENSG00000146072.6	TNFRSF21	-0.227844093572231	0.096745710555577	0.0185186124500722	0.0303965148610029	-30.9702119356408	14.6929372566664	0.0350457086746191
ENSG00000226887.7	ERVMER34-1	-0.234844076740897	0.0997218085749301	0.0185230968150259	0.0303975584811258	-19.8977384303447	10.1507206969646	0.0499690148208821
ENSG00000135924.15	DNAJB2	0.233969787889607	0.0993573354564119	0.0185311042158833	0.0304019658256704	7.67922573656812	3.33806275561585	0.0214196996316297
ENSG00000121410.11	A1BG	0.162447922371931	0.0689863400774225	0.0185334807070507	0.0304019658256704	3.22474171831294	1.44568916675894	0.0257082117640285
ENSG00000049245.12	VAMP3	-0.119103951231016	0.0505818343439746	0.0185387439632852	0.0304042850768531	-34.7670635331619	14.9479087378129	0.0200248763079285
ENSG00000174792.10	C4orf26	0.167685263831792	0.0712515177726805	0.018601247144288	0.0305004596534586	1.51325438025218	0.651817501197472	0.0202549081240923
ENSG00000099814.15	CEP170B	0.260295459943606	0.110620247724926	0.0186199101241971	0.0305203418107187	6.35844745718919	3.30309793238769	0.0542299666188995
ENSG00000131724.10	IL13RA1	0.235352764026697	0.100021122723391	0.0186211008323061	0.0305203418107187	2.32257401772997	1.16826492919215	0.046805694189995
ENSG00000131773.13	KHDRBS3	0.166901171140084	0.0709394828260882	0.0186363570885702	0.0305390098987297	29.8792433569199	14.4218469832834	0.0382837035267129
ENSG00000120519.14	SLC10A7	-0.236176096175568	0.100444321307572	0.0187072612171819	0.0306488403357693	-9.13605305703829	4.05792158960425	0.0243594595478428
ENSG00000169826.7	CSGALNACT2	-0.270155959169331	0.114900752279397	0.0187123990295084	0.0306509000265235	-5.40070054597295	2.91377455582808	0.0638097724002082
ENSG00000164967.9	RPP25L	-0.190206174735939	0.0809025660695632	0.018720395728071	0.0306523155495048	-23.7263392529306	10.5456286048295	0.0244569229114259
ENSG00000149177.12	PTPRJ	0.23745136251909	0.100998438878975	0.0187210248263393	0.0306523155495048	6.82814933917276	3.2868530360812	0.0377635103146606
ENSG00000158234.12	FAIM	-0.203889321565576	0.0867633641688385	0.0187760760960704	0.0307360806229106	-11.9007588645543	5.24802752423906	0.0233497427263905
ENSG00000134748.12	PRPF38A	-0.0942660342940174	0.040130875292803	0.0188256601697501	0.0308108631404199	-56.8568458220011	25.0719832854758	0.0233447993973406
ENSG00000169241.17	SLC50A1	-0.15087841906329	0.0642369511409781	0.0188350688403157	0.0308198755489409	-16.1654757660445	6.92416519633521	0.0195619124329589
ENSG00000042088.13	TDP1	-0.161466349408895	0.0687503832788454	0.0188447277391913	0.0308292935885425	-22.3495276811608	9.6980082719869	0.0211918889095587
ENSG00000274148.4	LILRA6	0.16886444223085	0.0719233458366379	0.0188826772188957	0.0308798592541038	1.58470596165792	0.684672112473664	0.0206377220379332
ENSG00000154639.18	CXADR	-0.131658101451248	0.0560766552100905	0.0188834557668012	0.0308798592541038	-138.363786912805	63.1948580941302	0.0285620751827203
ENSG00000248605.5	CTD-2306M5.1	0.145064217311155	0.0618017592617285	0.0189125291280912	0.0309186610022422	1.87209828874182	0.874151218666115	0.032224206054226
ENSG00000275845.1	AC096922.2	0.137853964782297	0.0587311969054046	0.0189150126273553	0.0309186610022422	0.825591253054803	0.35636186804909	0.0205188997219502
