ensembl_id	symbol	term	chi_sq	df	anova_p	anova_q
ENSG00000184363.9	PKP3	is_aneuploid:lineage	8.42345840243392	5	0.134390651016454	0.271764280476812
ENSG00000198406.7	BZW1P2	is_aneuploid:lineage	8.42226398827646	5	0.13444821252297	0.271828111342465
ENSG00000232628.5	RP11-365O16.3	is_aneuploid:lineage	8.42079814154218	5	0.134518885229759	0.271828111342465
ENSG00000188460.4	ACTBP11	is_aneuploid:lineage	8.42055617284294	5	0.134530554446734	0.271828111342465
ENSG00000120008.15	WDR11	is_aneuploid:lineage	8.42053338955017	5	0.134531653243873	0.271828111342465
ENSG00000109790.16	KLHL5	is_aneuploid:lineage	8.41972150584338	5	0.134570814191448	0.271828111342465
ENSG00000125870.10	SNRPB2	is_aneuploid:lineage	8.4194608817121	5	0.134583387481839	0.271828111342465
ENSG00000228360.1	RP11-365F18.1	is_aneuploid:lineage	8.41914441257822	5	0.134598656320674	0.271828111342465
ENSG00000164124.10	TMEM144	is_aneuploid:lineage	8.41779427267174	5	0.134663814643803	0.271908782293429
ENSG00000100036.12	SLC35E4	is_aneuploid:lineage	8.41553377810083	5	0.134772970465457	0.27207824472569
ENSG00000160271.14	RALGDS	is_aneuploid:lineage	8.41202665222238	5	0.134942481419603	0.272369465221994
ENSG00000068137.14	PLEKHH3	is_aneuploid:lineage	8.41146692950805	5	0.134969552364983	0.27237312796659
ENSG00000249593.6	CTB-46B19.2	is_aneuploid:lineage	8.41044269597734	5	0.135019101961269	0.272422143532577
ENSG00000255185.5	PDXDC2P	is_aneuploid:lineage	8.40731734796648	5	0.135170398623426	0.272641059111947
ENSG00000197471.11	SPN	is_aneuploid:lineage	8.40715701970706	5	0.13517816414231	0.272641059111947
ENSG00000203778.7	FAM229B	is_aneuploid:lineage	8.40529688714026	5	0.13526828916548	0.27277181842516
ENSG00000278611.1	CTC-543D15.8	is_aneuploid:lineage	8.40411771401148	5	0.135325449041201	0.272836066247515
ENSG00000124279.11	FASTKD3	is_aneuploid:lineage	8.40353642371547	5	0.135353634796924	0.272841884871187
ENSG00000275543.4	MPV17L	is_aneuploid:lineage	8.40248366925391	5	0.135404694440664	0.272893801215474
ENSG00000128159.11	TUBGCP6	is_aneuploid:lineage	8.40106104969599	5	0.135473720370842	0.272981900538389
ENSG00000227034.1	RP11-234N17.1	is_aneuploid:lineage	8.40050873512694	5	0.135500527348124	0.272984910914137
ENSG00000245385.2	RP11-334E6.10	is_aneuploid:lineage	8.39960854686081	5	0.13554422882148	0.27299763877602
ENSG00000249673.6	NOP14-AS1	is_aneuploid:lineage	8.39933577867151	5	0.135557473405388	0.27299763877602
ENSG00000177042.14	TMEM80	is_aneuploid:lineage	8.39737743433076	5	0.13565259724581	0.273138201385649
ENSG00000268416.1	CTD-2626G11.2	is_aneuploid:lineage	8.39650354455569	5	0.135695064543189	0.273154620123568
ENSG00000167106.11	FAM102A	is_aneuploid:lineage	8.39616727438575	5	0.135711409009902	0.273154620123568
ENSG00000264041.2	RN7SL670P	is_aneuploid:lineage	8.39466761436038	5	0.135784321736307	0.273250377432322
ENSG00000198522.13	GPN1	is_aneuploid:lineage	8.39396357469799	5	0.135818563916343	0.27326829348909
ENSG00000282942.1	RPS26P3	is_aneuploid:lineage	8.38814292171837	5	0.136101958289696	0.273787406030373
ENSG00000056277.15	ZNF280C	is_aneuploid:lineage	8.3868518830273	5	0.136164887857634	0.273807384077581
ENSG00000223493.9	SKIV2L	is_aneuploid:lineage	8.38570498885163	5	0.136220813225862	0.273807384077581
ENSG00000041802.10	LSG1	is_aneuploid:lineage	8.3850869964409	5	0.136250956589602	0.273807384077581
ENSG00000114473.13	IQCG	is_aneuploid:lineage	8.3847092833113	5	0.136269382972131	0.273807384077581
ENSG00000115275.11	MOGS	is_aneuploid:lineage	8.38426736107934	5	0.136290944572979	0.273807384077581
ENSG00000282417.1	HERC2P9	is_aneuploid:lineage	8.38411067946442	5	0.136298589879959	0.273807384077581
ENSG00000133704.9	IPO8	is_aneuploid:lineage	8.38399709018457	5	0.136304132729367	0.273807384077581
ENSG00000092036.16	HAUS4	is_aneuploid:lineage	8.38377432365999	5	0.136315003719827	0.273807384077581
ENSG00000228691.6	NEU1	is_aneuploid:lineage	8.38310565714102	5	0.136347639268322	0.273821936506599
ENSG00000106052.13	TAX1BP1	is_aneuploid:lineage	8.38175920990293	5	0.136413376463562	0.273840038794264
ENSG00000258948.2	KRT8P1	is_aneuploid:lineage	8.38157070063887	5	0.136422582263538	0.273840038794264
ENSG00000189046.10	ALKBH2	is_aneuploid:lineage	8.38050221125902	5	0.13647477218876	0.273840038794264
ENSG00000071462.11	WBSCR22	is_aneuploid:lineage	8.38021181070612	5	0.136488959778696	0.273840038794264
ENSG00000189308.10	LIN54	is_aneuploid:lineage	8.37833569346331	5	0.136580649823188	0.273840038794264
ENSG00000007047.14	MARK4	is_aneuploid:lineage	8.37806509849127	5	0.136593878961273	0.273840038794264
ENSG00000165644.10	COMTD1	is_aneuploid:lineage	8.37798429926396	5	0.136597829383583	0.273840038794264
ENSG00000220472.1	RP11-69L16.5	is_aneuploid:lineage	8.37766464971487	5	0.136613458640249	0.273840038794264
ENSG00000227129.6	NEU1	is_aneuploid:lineage	8.37751256659629	5	0.136620895303456	0.273840038794264
ENSG00000158769.17	F11R	is_aneuploid:lineage	8.37742786724215	5	0.136625037147145	0.273840038794264
ENSG00000259240.1	RP11-108K3.1	is_aneuploid:lineage	8.37720433620365	5	0.136635968475087	0.273840038794264
ENSG00000043039.6	BARX2	is_aneuploid:lineage	8.37651863082277	5	0.13666950638637	0.273856360850377
ENSG00000130561.16	SAG	is_aneuploid:lineage	8.37473047142709	5	0.136757000147108	0.273879289736968
ENSG00000231573.5	HCG25	is_aneuploid:lineage	8.37469594878542	5	0.136758689817056	0.273879289736968
ENSG00000245667.2	RP5-940J5.8	is_aneuploid:lineage	8.37405907205794	5	0.136789864354761	0.273879289736968
ENSG00000160949.16	TONSL	is_aneuploid:lineage	8.37399927429271	5	0.136792791728272	0.273879289736968
ENSG00000188511.12	C22orf34	is_aneuploid:lineage	8.37369008457669	5	0.136807928872019	0.273879289736968
ENSG00000070159.13	PTPN3	is_aneuploid:lineage	8.37262493231549	5	0.136860087522558	0.273899135654663
ENSG00000116852.14	KIF21B	is_aneuploid:lineage	8.37212202700476	5	0.136884720115041	0.273899135654663
ENSG00000175130.6	MARCKSL1	is_aneuploid:lineage	8.37156782276596	5	0.136911869962276	0.273899135654663
ENSG00000130962.17	PRRG1	is_aneuploid:lineage	8.3714134492646	5	0.136919433407484	0.273899135654663
ENSG00000130175.9	PRKCSH	is_aneuploid:lineage	8.37077491255245	5	0.136950722143594	0.273904261684095
ENSG00000143742.12	SRP9	is_aneuploid:lineage	8.37032458473424	5	0.136972792369403	0.273904261684095
ENSG00000063601.16	MTMR1	is_aneuploid:lineage	8.36943023252707	5	0.137016633349503	0.27394113473197
ENSG00000246145.1	RRS1-AS1	is_aneuploid:lineage	8.36815864477382	5	0.137078988004164	0.274015002149798
ENSG00000115020.16	PIKFYVE	is_aneuploid:lineage	8.36532683577539	5	0.137217942403714	0.274191560228212
ENSG00000251192.7	ZNF674	is_aneuploid:lineage	8.36531322834392	5	0.13721861041322	0.274191560228212
ENSG00000117419.14	ERI3	is_aneuploid:lineage	8.36480447882889	5	0.13724358779261	0.274191560228212
ENSG00000198093.10	ZNF649	is_aneuploid:lineage	8.36147031493214	5	0.137407381573628	0.274467948757338
ENSG00000272420.1	RP4-740C4.7	is_aneuploid:lineage	8.36087117399076	5	0.137436833471732	0.274475939925086
ENSG00000164970.14	FAM219A	is_aneuploid:lineage	8.35999091018079	5	0.137480114755025	0.27451154176972
ENSG00000264286.2	AL390718.1	is_aneuploid:lineage	8.35667951524891	5	0.137643040626822	0.274726488495866
ENSG00000159110.19	IFNAR2	is_aneuploid:lineage	8.35662046978563	5	0.137645947326584	0.274726488495866
ENSG00000119318.12	RAD23B	is_aneuploid:lineage	8.35591029542583	5	0.137680912216393	0.274726488495866
ENSG00000197880.8	MDS2	is_aneuploid:lineage	8.35573260780505	5	0.137689661774834	0.274726488495866
ENSG00000181555.19	SETD2	is_aneuploid:lineage	8.35414621906638	5	0.137767799605272	0.274809255868188
ENSG00000136156.12	ITM2B	is_aneuploid:lineage	8.35329638997627	5	0.137809674414915	0.274809255868188
ENSG00000225663.7	FAM195B	is_aneuploid:lineage	8.35242445729541	5	0.137852650218837	0.274809255868188
ENSG00000253251.2	CTC-534A2.2	is_aneuploid:lineage	8.35240134072244	5	0.1378537897515	0.274809255868188
ENSG00000275099.2	GGNBP2	is_aneuploid:lineage	8.35230468148092	5	0.137858554665256	0.274809255868188
ENSG00000204197.9	KIFC1	is_aneuploid:lineage	8.34982245592874	5	0.137980969015993	0.27496072972053
ENSG00000153107.11	ANAPC1	is_aneuploid:lineage	8.3497299241221	5	0.137985534231066	0.27496072972053
ENSG00000170946.14	DNAJC24	is_aneuploid:lineage	8.3489272101983	5	0.138025143175991	0.274979496468719
ENSG00000160072.19	ATAD3B	is_aneuploid:lineage	8.34850566277447	5	0.138045948001469	0.274979496468719
ENSG00000114120.11	SLC25A36	is_aneuploid:lineage	8.3450256606897	5	0.138217805517252	0.275270982351629
ENSG00000177058.11	SLC38A9	is_aneuploid:lineage	8.34425569770117	5	0.138255855496325	0.275295922193667
ENSG00000196646.11	ZNF136	is_aneuploid:lineage	8.34040345911847	5	0.138446366108947	0.275579659857802
ENSG00000228875.8	CSNK2B	is_aneuploid:lineage	8.33984866633972	5	0.138473822482198	0.275579659857802
ENSG00000186767.5	SPIN4	is_aneuploid:lineage	8.33982463897134	5	0.138475011692919	0.275579659857802
ENSG00000167536.13	DHRS13	is_aneuploid:lineage	8.33699065065088	5	0.138615341312968	0.275733924066068
ENSG00000135407.10	AVIL	is_aneuploid:lineage	8.33691891872694	5	0.138618894889967	0.275733924066068
ENSG00000166145.14	SPINT1	is_aneuploid:lineage	8.33671028321685	5	0.138629231091428	0.275733924066068
ENSG00000223367.6	RPS18	is_aneuploid:lineage	8.33610832272239	5	0.138659057232432	0.275742392129052
ENSG00000179241.12	LDLRAD3	is_aneuploid:lineage	8.33434482881848	5	0.138746468504275	0.275854875111987
ENSG00000272991.1	AF129408.17	is_aneuploid:lineage	8.33393522627731	5	0.138766778373668	0.275854875111987
ENSG00000269353.1	AC092071.1	is_aneuploid:lineage	8.33324874052386	5	0.138800823283184	0.275871701158382
ENSG00000226225.6	RPS18	is_aneuploid:lineage	8.33263061762306	5	0.138831484270991	0.275881796575331
ENSG00000258303.1	RP11-887P2.6	is_aneuploid:lineage	8.32993014963712	5	0.138965507763763	0.276097249327681
ENSG00000100029.17	PES1	is_aneuploid:lineage	8.32928120567723	5	0.138997731936643	0.276110329626246
ENSG00000229994.1	RPL5P4	is_aneuploid:lineage	8.32864075647584	5	0.139029540850823	0.276110329626246
ENSG00000186496.10	ZNF396	is_aneuploid:lineage	8.32825104237763	5	0.139048899802391	0.276110329626246
ENSG00000227954.6	TARID	is_aneuploid:lineage	8.32631778790538	5	0.139144969428793	0.276250230280722
ENSG00000261780.2	CTD-2354A18.1	is_aneuploid:lineage	8.32504430388149	5	0.139208285403964	0.276325064232976
ENSG00000282972.1	GNG4	is_aneuploid:lineage	8.32246182941661	5	0.139336761882953	0.276529188856907
ENSG00000164096.12	C4orf3	is_aneuploid:lineage	8.3208733946931	5	0.139415838225217	0.27661127911701
ENSG00000234350.4	AC007405.4	is_aneuploid:lineage	8.32041126136611	5	0.1394388519469	0.27661127911701
ENSG00000235650.6	RPS18	is_aneuploid:lineage	8.32008556905891	5	0.139455073101527	0.27661127911701
ENSG00000134077.15	THUMPD3	is_aneuploid:lineage	8.31824814407054	5	0.139546617980934	0.276741960037626
ENSG00000090470.14	PDCD7	is_aneuploid:lineage	8.31693030910967	5	0.1396123087716	0.276763053901847
ENSG00000086061.15	DNAJA1	is_aneuploid:lineage	8.31690451150056	5	0.139613594994339	0.276763053901847
ENSG00000131269.15	ABCB7	is_aneuploid:lineage	8.31634480682429	5	0.139641503481844	0.276763053901847
ENSG00000121940.15	CLCC1	is_aneuploid:lineage	8.31532800658847	5	0.1396922168464	0.276763053901847
ENSG00000230492.1	RP4-753D10.5	is_aneuploid:lineage	8.3150747916225	5	0.139704848619	0.276763053901847
ENSG00000092020.10	PPP2R3C	is_aneuploid:lineage	8.31494678731936	5	0.139711234575487	0.276763053901847
ENSG00000173456.4	RNF26	is_aneuploid:lineage	8.31390331830947	5	0.139763301537954	0.276815348941358
ENSG00000185753.12	CXorf38	is_aneuploid:lineage	8.31319649161702	5	0.139798580604976	0.276834380757146
ENSG00000076685.18	NT5C2	is_aneuploid:lineage	8.31223871529284	5	0.139846397762703	0.276878229423164
ENSG00000276893.1	AL136231.1	is_aneuploid:lineage	8.3109943782341	5	0.139908543378578	0.276944103712393
ENSG00000104427.11	ZC2HC1A	is_aneuploid:lineage	8.31054425243303	5	0.139931029985751	0.276944103712393
ENSG00000184260.5	HIST2H2AC	is_aneuploid:lineage	8.30990689820849	5	0.139962875359035	0.276956303396794
ENSG00000137871.19	ZNF280D	is_aneuploid:lineage	8.3092741326349	5	0.139994497876053	0.276968057701548
ENSG00000183741.11	CBX6	is_aneuploid:lineage	8.30811494828065	5	0.140052444804134	0.277031878910043
ENSG00000120053.10	GOT1	is_aneuploid:lineage	8.30608051594586	5	0.140154196743134	0.277037461308628
ENSG00000001629.9	ANKIB1	is_aneuploid:lineage	8.30607983720183	5	0.140154230701487	0.277037461308628
ENSG00000281255.1	AL139099.2	is_aneuploid:lineage	8.30605453862899	5	0.140155496423752	0.277037461308628
ENSG00000200530.1	SNORD35B	is_aneuploid:lineage	8.30600405712116	5	0.14015802211333	0.277037461308628
ENSG00000162194.12	LBHD1	is_aneuploid:lineage	8.30536836509639	5	0.140189830526856	0.277049555194385
ENSG00000129244.8	ATP1B2	is_aneuploid:lineage	8.30434903517195	5	0.140240848688436	0.277071622353544
ENSG00000276726.4	DNAJA3	is_aneuploid:lineage	8.30411867571492	5	0.14025238063825	0.277071622353544
ENSG00000151470.12	C4orf33	is_aneuploid:lineage	8.30260575097468	5	0.140328139757832	0.277119938026498
ENSG00000165118.14	C9orf64	is_aneuploid:lineage	8.30260393569346	5	0.140328230679322	0.277119938026498
ENSG00000141295.13	SCRN2	is_aneuploid:lineage	8.30113372378579	5	0.14040188608737	0.27712903352288
ENSG00000013503.9	POLR3B	is_aneuploid:lineage	8.30103897677698	5	0.140406633956271	0.27712903352288
ENSG00000173653.7	RCE1	is_aneuploid:lineage	8.3004474050403	5	0.140436281465524	0.27712903352288
ENSG00000125821.11	DTD1	is_aneuploid:lineage	8.30014256198085	5	0.140451561321426	0.27712903352288
ENSG00000227825.4	SLC9A7P1	is_aneuploid:lineage	8.29923724521673	5	0.14049694789644	0.27712903352288
ENSG00000103351.12	CLUAP1	is_aneuploid:lineage	8.29922220689962	5	0.140497701928639	0.27712903352288
ENSG00000073417.14	PDE8A	is_aneuploid:lineage	8.29862572911148	5	0.140527612680062	0.27712903352288
ENSG00000099785.10	MARCH2	is_aneuploid:lineage	8.29841034420704	5	0.140538414690455	0.27712903352288
ENSG00000127328.21	RAB3IP	is_aneuploid:lineage	8.29751752968319	5	0.14058319915633	0.277166664848459
ENSG00000275559.1	DLEU2_6	is_aneuploid:lineage	8.29462961948235	5	0.140728147051424	0.277401723430231
ENSG00000185728.16	YTHDF3	is_aneuploid:lineage	8.28854349960307	5	0.141034054943207	0.277953920631269
ENSG00000235158.1	AC087430.1	is_aneuploid:lineage	8.28782927764807	5	0.141069992989594	0.27796451438941
ENSG00000232672.1	ACTG1P21	is_aneuploid:lineage	8.28741226882562	5	0.141090979724418	0.27796451438941
ENSG00000279066.1	HEXDC-IT1	is_aneuploid:lineage	8.28511487913081	5	0.141206650148994	0.278087151294757
ENSG00000053254.15	FOXN3	is_aneuploid:lineage	8.28510669323198	5	0.141207062449356	0.278087151294757
ENSG00000198356.11	ASNA1	is_aneuploid:lineage	8.28463966915853	5	0.141230586901791	0.278087151294757
ENSG00000142494.13	SLC47A1	is_aneuploid:lineage	8.28269833551965	5	0.141328411310902	0.278228970894009
ENSG00000162391.11	FAM151A	is_aneuploid:lineage	8.280590191875	5	0.141434709942038	0.278387418624668
ENSG00000159208.15	CIART	is_aneuploid:lineage	8.27738742620472	5	0.141596339340355	0.278654696781602
ENSG00000143621.16	ILF2	is_aneuploid:lineage	8.27382689269813	5	0.141776217503715	0.278957783537813
ENSG00000139291.13	TMEM19	is_aneuploid:lineage	8.27329038596285	5	0.141803339526882	0.278960252751733
ENSG00000281272.1	AP003391.1	is_aneuploid:lineage	8.27211800588494	5	0.141862622994044	0.279025978589712
ENSG00000105379.9	ETFB	is_aneuploid:lineage	8.27136389925779	5	0.141900767432979	0.279050110223305
ENSG00000248329.5	APELA	is_aneuploid:lineage	8.27078525725673	5	0.141930042685261	0.279056794841345
ENSG00000120686.11	UFM1	is_aneuploid:lineage	8.26901490049135	5	0.142019643925031	0.279057585584137
ENSG00000261512.2	RP11-46D6.1	is_aneuploid:lineage	8.2682391910253	5	0.142058920034263	0.279057585584137
ENSG00000186676.3	EEF1GP1	is_aneuploid:lineage	8.26820005811683	5	0.142060901688432	0.279057585584137
ENSG00000188002.10	RP11-43F13.1	is_aneuploid:lineage	8.2672358052109	5	0.142109738365727	0.279057585584137
ENSG00000185664.14	PMEL	is_aneuploid:lineage	8.26715267018051	5	0.142113949621934	0.279057585584137
ENSG00000158864.12	NDUFS2	is_aneuploid:lineage	8.26686500255554	5	0.142128522463455	0.279057585584137
ENSG00000264364.2	DYNLL2	is_aneuploid:lineage	8.26672551506773	5	0.14213558918623	0.279057585584137
ENSG00000131721.5	RHOXF2	is_aneuploid:lineage	8.26639693184863	5	0.142152237128426	0.279057585584137
ENSG00000181061.13	HIGD1A	is_aneuploid:lineage	8.26593763632631	5	0.142175510638553	0.279057585584137
ENSG00000245384.1	AC004053.1	is_aneuploid:lineage	8.26566739542089	5	0.142189205928317	0.279057585584137
ENSG00000165490.12	DDIAS	is_aneuploid:lineage	8.26426496237487	5	0.142260297476053	0.27914630832469
ENSG00000236423.5	LINC01134	is_aneuploid:lineage	8.2628891890804	5	0.142330068460325	0.279180359015958
ENSG00000234912.9	SNHG20	is_aneuploid:lineage	8.26167596635061	5	0.14239162122326	0.279180359015958
ENSG00000165684.3	SNAPC4	is_aneuploid:lineage	8.26162224731723	5	0.142394347204165	0.279180359015958
ENSG00000136813.14	KIAA0368	is_aneuploid:lineage	8.26079041132257	5	0.142436564806361	0.279180359015958
ENSG00000182021.9	RP11-381O7.3	is_aneuploid:lineage	8.26054692216744	5	0.142448924560424	0.279180359015958
ENSG00000126217.20	MCF2L	is_aneuploid:lineage	8.25874723224427	5	0.142540308349855	0.279180359015958
ENSG00000263671.2	Metazoa_SRP	is_aneuploid:lineage	8.25715994894652	5	0.142620950125101	0.279180359015958
ENSG00000263912.2	Metazoa_SRP	is_aneuploid:lineage	8.25715994894652	5	0.142620950125101	0.279180359015958
ENSG00000264417.2	Metazoa_SRP	is_aneuploid:lineage	8.25715994894652	5	0.142620950125101	0.279180359015958
ENSG00000264688.2	Metazoa_SRP	is_aneuploid:lineage	8.25715994894652	5	0.142620950125101	0.279180359015958
ENSG00000263728.2	RN7SL579P	is_aneuploid:lineage	8.25715994894652	5	0.142620950125101	0.279180359015958
ENSG00000005810.17	MYCBP2	is_aneuploid:lineage	8.25707368986483	5	0.142625333676965	0.279180359015958
ENSG00000204480.7	PRAMEF19	is_aneuploid:lineage	8.25680768529802	5	0.142638852371729	0.279180359015958
ENSG00000281342.1	Metazoa_SRP	is_aneuploid:lineage	8.25678361960564	5	0.142640075477687	0.279180359015958
ENSG00000276907.4	ARHGAP27	is_aneuploid:lineage	8.25568551739095	5	0.142695894992586	0.279238932434599
ENSG00000219200.11	RNASEK	is_aneuploid:lineage	8.25508673331394	5	0.142726341033116	0.279247840730118
ENSG00000080802.18	CNOT4	is_aneuploid:lineage	8.25300553144544	5	0.14283220788964	0.279372464801466
ENSG00000281860.1	RP11-110I1.6	is_aneuploid:lineage	8.25281608340187	5	0.142841848240748	0.279372464801466
ENSG00000282792.1	PRAMEF19	is_aneuploid:lineage	8.25191646910722	5	0.14288763441272	0.279411341082847
ENSG00000176371.13	ZSCAN2	is_aneuploid:lineage	8.24920732749218	5	0.143025596280985	0.279538367303052
ENSG00000225347.1	SLC25A5P8	is_aneuploid:lineage	8.24916842267044	5	0.143027578358549	0.279538367303052
ENSG00000115307.16	AUP1	is_aneuploid:lineage	8.24911389967729	5	0.143030356173814	0.279538367303052
ENSG00000215246.5	RP11-43F13.3	is_aneuploid:lineage	8.24786307638365	5	0.143094095844514	0.279564676258399
ENSG00000186714.12	CCDC73	is_aneuploid:lineage	8.24767232295822	5	0.143103818519927	0.279564676258399
ENSG00000270367.1	RP11-331G2.6	is_aneuploid:lineage	8.24732374602719	5	0.143121586961614	0.279564676258399
ENSG00000225164.9	PRRC2A	is_aneuploid:lineage	8.2446935566455	5	0.143255722387596	0.279694309086496
ENSG00000104635.13	SLC39A14	is_aneuploid:lineage	8.24463430466041	5	0.143258745436183	0.279694309086496
ENSG00000198553.8	KCNRG	is_aneuploid:lineage	8.24449687758385	5	0.143265757213488	0.279694309086496
ENSG00000172262.11	ZNF131	is_aneuploid:lineage	8.23956362143025	5	0.143517663896787	0.28005895359447
ENSG00000165688.11	PMPCA	is_aneuploid:lineage	8.23906028499582	5	0.143543387970248	0.28005895359447
ENSG00000153822.13	KCNJ16	is_aneuploid:lineage	8.23889182027219	5	0.143551998635932	0.28005895359447
ENSG00000267633.1	CTB-5E10.3	is_aneuploid:lineage	8.23880547337761	5	0.143556412226764	0.28005895359447
ENSG00000141519.14	CCDC40	is_aneuploid:lineage	8.23706822600349	5	0.143645236754869	0.280181554044591
ENSG00000104419.14	NDRG1	is_aneuploid:lineage	8.23644004646381	5	0.143677367316546	0.280193547970026
ENSG00000277936.4	MRPL45	is_aneuploid:lineage	8.2345208085525	5	0.143775573579806	0.28023032015505
ENSG00000257366.1	MIR3180-2	is_aneuploid:lineage	8.23371950231482	5	0.143816593674842	0.28023032015505
ENSG00000257563.1	MIR3180-3	is_aneuploid:lineage	8.23371950231482	5	0.143816593674842	0.28023032015505
ENSG00000281296.1	LL22NC03-63E9.3	is_aneuploid:lineage	8.23367585027348	5	0.143818828589843	0.28023032015505
ENSG00000102349.15	KLF8	is_aneuploid:lineage	8.23319157817492	5	0.143843624630215	0.28023032015505
ENSG00000122566.20	HNRNPA2B1	is_aneuploid:lineage	8.23296489655341	5	0.143855232653262	0.28023032015505
ENSG00000198900.5	TOP1	is_aneuploid:lineage	8.23155987726979	5	0.143927200223622	0.28023032015505
ENSG00000274151.1	AC018737.1	is_aneuploid:lineage	8.23139670900465	5	0.143935560073193	0.28023032015505
ENSG00000259361.5	LINC00927	is_aneuploid:lineage	8.23091490692837	5	0.143960247506455	0.28023032015505
ENSG00000146826.14	C7orf43	is_aneuploid:lineage	8.23082228038942	5	0.143964994103279	0.28023032015505
ENSG00000177674.15	AGTRAP	is_aneuploid:lineage	8.23048933864245	5	0.143982056676419	0.28023032015505
ENSG00000179403.11	VWA1	is_aneuploid:lineage	8.22717844106939	5	0.144151831559549	0.28045371668543
ENSG00000276856.3	TUBGCP5	is_aneuploid:lineage	8.2266145554953	5	0.144180764060083	0.28045371668543
ENSG00000105793.15	GTPBP10	is_aneuploid:lineage	8.22540538300556	5	0.144242823171	0.28045371668543
ENSG00000075624.13	ACTB	is_aneuploid:lineage	8.22514955508185	5	0.144255956241775	0.28045371668543
ENSG00000265618.1	CTB-96E2.7	is_aneuploid:lineage	8.22498337172587	5	0.144264487929891	0.28045371668543
ENSG00000131043.11	AAR2	is_aneuploid:lineage	8.22440731449279	5	0.144294065621337	0.28045371668543
ENSG00000159256.12	MORC3	is_aneuploid:lineage	8.22333536974416	5	0.144349119092024	0.28045371668543
ENSG00000100802.14	C14orf93	is_aneuploid:lineage	8.22254018758057	5	0.144389970562789	0.28045371668543
ENSG00000246308.1	RP11-685M7.3	is_aneuploid:lineage	8.22213461323487	5	0.144410810401227	0.28045371668543
ENSG00000126457.21	PRMT1	is_aneuploid:lineage	8.2220689495765	5	0.144414184683751	0.28045371668543
ENSG00000136718.9	IMP4	is_aneuploid:lineage	8.22183192319262	5	0.144426365430988	0.28045371668543
ENSG00000215077.10	BRD2	is_aneuploid:lineage	8.2215122037912	5	0.14444279721142	0.28045371668543
ENSG00000238009.6	RP11-34P13.7	is_aneuploid:lineage	8.22145751065836	5	0.144445608298184	0.28045371668543
ENSG00000120063.9	GNA13	is_aneuploid:lineage	8.22115970690756	5	0.144460915503926	0.28045371668543
ENSG00000256588.1	RP11-613F22.8	is_aneuploid:lineage	8.2205809651	5	0.144490667153751	0.280460987954739
ENSG00000159685.10	CHCHD6	is_aneuploid:lineage	8.21947353395503	5	0.144547612625382	0.280521031182843
ENSG00000227949.1	CYCSP46	is_aneuploid:lineage	8.21739708218298	5	0.144654440312341	0.280668536887963
ENSG00000100320.22	RBFOX2	is_aneuploid:lineage	8.21698458136194	5	0.144675670721815	0.280668536887963
ENSG00000106244.12	PDAP1	is_aneuploid:lineage	8.21102265410084	5	0.144982827176827	0.281213828478287
ENSG00000213553.4	RPLP0P6	is_aneuploid:lineage	8.20940263696111	5	0.145066390366489	0.281258868651102
ENSG00000263585.1	RP11-498C9.13	is_aneuploid:lineage	8.20913191802969	5	0.145080358690238	0.281258868651102
ENSG00000166275.15	BORCS7	is_aneuploid:lineage	8.20905575312777	5	0.145084288797932	0.281258868651102
ENSG00000233521.5	RP5-1172A22.1	is_aneuploid:lineage	8.2057952784631	5	0.145252618314111	0.281534582062338
ENSG00000101004.14	NINL	is_aneuploid:lineage	8.20406215944879	5	0.145342165468087	0.281598375378196
ENSG00000265700.1	MIR4647	is_aneuploid:lineage	8.20393415243135	5	0.145348781313617	0.281598375378196
ENSG00000154734.14	ADAMTS1	is_aneuploid:lineage	8.20364229681122	5	0.145363866426169	0.281598375378196
ENSG00000237774.3	RP11-129B9.1	is_aneuploid:lineage	8.20215904243865	5	0.145440552831769	0.28169633091454
ENSG00000102753.9	KPNA3	is_aneuploid:lineage	8.19962303739339	5	0.145571751562453	0.281899814433562
ENSG00000241370.5	RPP21	is_aneuploid:lineage	8.19889960308874	5	0.145609197355202	0.281921704843205
ENSG00000151694.12	ADAM17	is_aneuploid:lineage	8.1980894585617	5	0.145651141564721	0.281952295454523
ENSG00000064225.12	ST3GAL6	is_aneuploid:lineage	8.19605604952762	5	0.14575646621308	0.28203839675658
ENSG00000139163.15	ETNK1	is_aneuploid:lineage	8.1959056603694	5	0.145764258628784	0.28203839675658
ENSG00000090061.17	CCNK	is_aneuploid:lineage	8.19571617455927	5	0.145774077366782	0.28203839675658
ENSG00000137770.13	CTDSPL2	is_aneuploid:lineage	8.19453779164356	5	0.145835151817234	0.282105950345363
ENSG00000243927.5	MRPS6	is_aneuploid:lineage	8.19275005051868	5	0.145927852280653	0.282203507521678
ENSG00000104320.13	NBN	is_aneuploid:lineage	8.19208085944115	5	0.145962565627927	0.282203507521678
ENSG00000198363.15	ASPH	is_aneuploid:lineage	8.19183497862065	5	0.145975322199611	0.282203507521678
ENSG00000124120.10	TTPAL	is_aneuploid:lineage	8.19154716726652	5	0.145990255436945	0.282203507521678
ENSG00000117505.12	DR1	is_aneuploid:lineage	8.18823667718906	5	0.146162119841778	0.282445317399864
ENSG00000177051.5	FBXO46	is_aneuploid:lineage	8.18812867861866	5	0.146167729634643	0.282445317399864
ENSG00000236227.8	BRD2	is_aneuploid:lineage	8.18727551349261	5	0.146212052521196	0.282480349507257
