cell	contig	allelic_ratio	min_count_sum	total_reads
E4.24.5.0.4.4	chr22	0.244541484716157	224	916
E4.24.5.0.4.4	chr3	0.187362878455463	427	2279
E4.24.5.0.4.4	chr4	0.192592592592593	234	1215
E4.24.5.0.4.4	chr5	0.175276752767528	285	1626
E4.24.5.0.4.4	chr6	0.249772933696639	550	2202
E4.24.5.0.4.4	chr7	0.172848145556333	247	1429
E4.24.5.0.4.4	chr8	0.177074422583405	207	1169
E4.24.5.0.4.4	chr9	0.207376478775226	298	1437
E4.24.5.0.4.4	chrX	0.333333333333333	15	45
E4.24.5.0.4.5	chr1	0.22245446401911	745	3349
E4.24.5.0.4.5	chr10	0.216384683882458	243	1123
E4.24.5.0.4.5	chr11	0.190950226244344	211	1105
E4.24.5.0.4.5	chr12	0.217553191489362	409	1880
E4.24.5.0.4.5	chr13	0.252400548696845	184	729
E4.24.5.0.4.5	chr14	0.237970253718285	272	1143
E4.24.5.0.4.5	chr15	0.212307692307692	207	975
E4.24.5.0.4.5	chr16	0.188787185354691	165	874
E4.24.5.0.4.5	chr17	0.221577164973391	458	2067
E4.24.5.0.4.5	chr18	0.193814432989691	94	485
E4.24.5.0.4.5	chr19	0.248251748251748	639	2574
E4.24.5.0.4.5	chr2	0.199672667757774	366	1833
E4.24.5.0.4.5	chr20	0.227160493827161	184	810
E4.24.5.0.4.5	chr21	0.229032258064516	71	310
E4.24.5.0.4.5	chr22	0.213592233009709	198	927
E4.24.5.0.4.5	chr3	0.220625962031811	430	1949
E4.24.5.0.4.5	chr4	0.164897959183673	202	1225
E4.24.5.0.4.5	chr5	0.188811188811189	243	1287
E4.24.5.0.4.5	chr6	0.253904506916555	569	2241
E4.24.5.0.4.5	chr7	0.176015473887814	182	1034
E4.24.5.0.4.5	chr8	0.203311867525299	221	1087
E4.24.5.0.4.5	chr9	0.204351204351204	263	1287
E4.24.5.0.4.5	chrX	0.242424242424242	8	33
E4.24.5.0.4.7	chr1	0.21763085399449	711	3267
E4.24.5.0.4.7	chr10	0.204052098408104	282	1382
E4.24.5.0.4.7	chr11	0.178386380458919	241	1351
E4.24.5.0.4.7	chr12	0.18962632459565	340	1793
E4.24.5.0.4.7	chr13	0.211746522411128	137	647
E4.24.5.0.4.7	chr14	0.200570342205323	211	1052
E4.24.5.0.4.7	chr15	0.219401631912965	242	1103
E4.24.5.0.4.7	chr16	0.191950464396285	186	969
E4.24.5.0.4.7	chr17	0.209677419354839	468	2232
E4.24.5.0.4.7	chr18	0.0960187353629976	41	427
E4.24.5.0.4.7	chr19	0.192422731804586	579	3009
E4.24.5.0.4.7	chr2	0.168778280542986	373	2210
E4.24.5.0.4.7	chr20	0.181498829039813	155	854
E4.24.5.0.4.7	chr21	0.169611307420495	48	283
E4.24.5.0.4.7	chr22	0.177638453500522	170	957
E4.24.5.0.4.7	chr3	0.239142091152815	446	1865
E4.24.5.0.4.7	chr4	0.188948306595365	212	1122
E4.24.5.0.4.7	chr5	0.187849162011173	269	1432
E4.24.5.0.4.7	chr6	0.180967238689548	348	1923
E4.24.5.0.4.7	chr7	0.198558847077662	248	1249
E4.24.5.0.4.7	chr8	0.140196078431373	143	1020
E4.24.5.0.4.7	chr9	0.196503496503497	281	1430
E4.24.5.0.4.7	chrX	0.226190476190476	19	84
E4.24.5.0.4.9	chr1	0.257643062451006	986	3827
E4.24.5.0.4.9	chr10	0.236998514115899	319	1346
E4.24.5.0.4.9	chr11	0.238063214525891	354	1487
E4.24.5.0.4.9	chr12	0.255372313843079	511	2001
E4.24.5.0.4.9	chr13	0.257853403141361	197	764
E4.24.5.0.4.9	chr14	0.29277566539924	308	1052
E4.24.5.0.4.9	chr15	0.280248190279214	271	967
E4.24.5.0.4.9	chr16	0.213385063045587	220	1031
E4.24.5.0.4.9	chr17	0.249690976514215	606	2427
E4.24.5.0.4.9	chr18	0.25	145	580
E4.24.5.0.4.9	chr19	0.271111111111111	793	2925
E4.24.5.0.4.9	chr2	0.223262690980779	453	2029
E4.24.5.0.4.9	chr20	0.249243188698285	247	991
E4.24.5.0.4.9	chr21	0.261324041811847	75	287
E4.24.5.0.4.9	chr22	0.25979843225084	232	893
E4.24.5.0.4.9	chr3	0.239890958655157	528	2201
E4.24.5.0.4.9	chr4	0.225375626043406	270	1198
E4.24.5.0.4.9	chr5	0.233222591362126	351	1505
E4.24.5.0.4.9	chr6	0.235097957482284	564	2399
E4.24.5.0.4.9	chr7	0.210651828298887	265	1258
E4.24.5.0.4.9	chr8	0.231099656357388	269	1164
E4.24.5.0.4.9	chr9	0.252264808362369	362	1435
E4.24.5.0.4.9	chrX	0.266666666666667	8	30
E4.3.472	chr1	0.235401459854015	387	1644
E4.3.472	chr10	0.196899224806202	127	645
E4.3.472	chr11	0.28842504743833	304	1054
E4.3.472	chr12	0.181818181818182	132	726
E4.3.472	chr13	0.174657534246575	51	292
E4.3.472	chr14	0.238532110091743	130	545
E4.3.472	chr15	0.281298299845441	182	647
E4.3.472	chr16	0.219336219336219	152	693
E4.3.472	chr17	0.237037037037037	224	945
E4.3.472	chr18	0.138686131386861	19	137
E4.3.472	chr19	0.26100307062436	510	1954
E4.3.472	chr2	0.245700245700246	300	1221
E4.3.472	chr20	0.20959595959596	83	396
E4.3.472	chr21	0.169354838709677	21	124
E4.3.472	chr22	0.255898366606171	141	551
E4.3.472	chr3	0.187648456057007	158	842
E4.3.472	chr4	0.198458574181118	103	519
E4.3.472	chr5	0.195924764890282	125	638
E4.3.472	chr6	0.186183656276327	221	1187
E4.3.472	chr7	0.222076215505913	169	761
E4.3.472	chr8	0.23991935483871	119	496
E4.3.472	chr9	0.196652719665272	94	478
E4.3.472	chrX	0.34	17	50
E4.3.473	chr1	0.209845490477902	584	2783
E4.3.473	chr10	0.195763330898466	268	1369
E4.3.473	chr11	0.238200999444753	429	1801
E4.3.473	chr12	0.177750906892382	294	1654
E4.3.473	chr13	0.222698072805139	104	467
E4.3.473	chr14	0.199278629395852	221	1109
E4.3.473	chr15	0.237044145873321	247	1042
E4.3.473	chr16	0.201812191103789	245	1214
E4.3.473	chr17	0.213679745493107	403	1886
E4.3.473	chr18	0.121495327102804	39	321
E4.3.473	chr19	0.239654107473749	776	3238
E4.3.473	chr2	0.206800186306474	444	2147
E4.3.473	chr20	0.181576616474756	205	1129
E4.3.473	chr21	0.175675675675676	65	370
E4.3.473	chr22	0.212157330154946	178	839
E4.3.473	chr3	0.182082606166376	313	1719
E4.3.473	chr4	0.170502092050209	163	956
E4.3.473	chr5	0.177713736791547	185	1041
E4.3.473	chr6	0.213779128672746	422	1974
E4.3.473	chr7	0.162692847124825	232	1426
E4.3.473	chr8	0.199479618386817	230	1153
E4.3.473	chr9	0.195926285160039	202	1031
E4.3.473	chrX	0.25	11	44
E4.3.476	chr1	0.278279569892473	647	2325
E4.3.476	chr10	0.233644859813084	250	1070
E4.3.476	chr11	0.285294117647059	388	1360
E4.3.476	chr12	0.241217798594848	309	1281
E4.3.476	chr13	0.244252873563218	85	348
E4.3.476	chr14	0.238329238329238	194	814
E4.3.476	chr15	0.279894875164258	213	761
E4.3.476	chr16	0.260991580916745	279	1069
E4.3.476	chr17	0.26872852233677	391	1455
E4.3.476	chr18	0.190909090909091	42	220
E4.3.476	chr19	0.271958098307816	675	2482
E4.3.476	chr2	0.242803504380476	388	1598
E4.3.476	chr20	0.196286472148541	74	377
E4.3.476	chr21	0.295081967213115	36	122
E4.3.476	chr22	0.275524475524476	197	715
E4.3.476	chr3	0.247524752475248	300	1212
E4.3.476	chr4	0.185236768802228	133	718
E4.3.476	chr5	0.205548549810845	163	793
E4.3.476	chr6	0.25379746835443	401	1580
E4.3.476	chr7	0.242757242757243	243	1001
E4.3.476	chr8	0.26510067114094	237	894
E4.3.476	chr9	0.231111111111111	156	675
E4.3.476	chrX	0.304347826086957	21	69
E4.3.478	chr1	0.267295597484277	850	3180
E4.3.478	chr10	0.221988795518207	317	1428
E4.3.478	chr11	0.262645011600928	566	2155
E4.3.478	chr12	0.261363636363636	391	1496
E4.3.478	chr13	0.248847926267281	108	434
E4.3.478	chr14	0.242753623188406	268	1104
E4.3.478	chr15	0.295454545454545	299	1012
E4.3.478	chr16	0.240596627756161	371	1542
E4.3.478	chr17	0.259855189058729	646	2486
E4.3.478	chr18	0.191977077363897	67	349
E4.3.478	chr19	0.282103134479272	1116	3956
E4.3.478	chr2	0.241021202942449	557	2311
E4.3.478	chr20	0.241121495327103	258	1070
E4.3.478	chr21	0.204878048780488	42	205
E4.3.478	chr22	0.244402985074627	262	1072
E4.3.478	chr3	0.272521246458924	481	1765
E4.3.478	chr4	0.217350746268657	233	1072
E4.3.478	chr5	0.251223491027732	308	1226
E4.3.478	chr6	0.255147717099373	570	2234
E4.3.478	chr7	0.235932203389831	348	1475
E4.3.478	chr8	0.251370399373532	321	1277
E4.3.478	chr9	0.2616899097621	319	1219
E4.3.478	chrX	0.192771084337349	16	83
E4.3.479	chr1	0.19327731092437	483	2499
E4.3.479	chr10	0.151182432432432	179	1184
E4.3.479	chr11	0.234111543450065	361	1542
E4.3.479	chr12	0.190664556962025	241	1264
E4.3.479	chr13	0.213114754098361	91	427
E4.3.479	chr14	0.245454545454545	216	880
E4.3.479	chr15	0.212486308871851	194	913
E4.3.479	chr16	0.206761006289308	263	1272
E4.3.479	chr17	0.240143369175627	469	1953
E4.3.479	chr18	0.116788321167883	32	274
E4.3.479	chr19	0.246676970633694	798	3235
E4.3.479	chr2	0.233539094650206	454	1944
E4.3.479	chr20	0.194575471698113	165	848
E4.3.479	chr21	0.186813186813187	34	182
E4.3.479	chr22	0.199182839632278	195	979
E4.3.479	chr3	0.204322200392927	312	1527
E4.3.479	chr4	0.197452229299363	155	785
E4.3.479	chr5	0.214592274678112	200	932
E4.3.479	chr6	0.220905172413793	410	1856
E4.3.479	chr7	0.200763358778626	263	1310
E4.3.479	chr8	0.213872832369942	259	1211
E4.3.479	chr9	0.193446088794926	183	946
E4.3.479	chrX	0.241758241758242	22	91
E4.3.480	chr1	0.198887343532684	429	2157
E4.3.480	chr10	0.157608695652174	174	1104
E4.3.480	chr11	0.219233355749832	326	1487
E4.3.480	chr12	0.170464135021097	202	1185
E4.3.480	chr13	0.21038961038961	81	385
E4.3.480	chr14	0.187074829931973	165	882
E4.3.480	chr15	0.212765957446809	160	752
E4.3.480	chr16	0.161497326203209	151	935
E4.3.480	chr17	0.197218710493047	312	1582
E4.3.480	chr18	0.0979591836734694	24	245
E4.3.480	chr19	0.21834385443743	588	2693
E4.3.480	chr2	0.206968278731149	398	1923
E4.3.480	chr20	0.10580204778157	62	586
E4.3.480	chr21	0.269461077844311	45	167
E4.3.480	chr22	0.185873605947955	150	807
E4.3.480	chr3	0.198473282442748	286	1441
E4.3.480	chr4	0.145545796737767	116	797
E4.3.480	chr5	0.167019027484144	158	946
E4.3.480	chr6	0.156337241764377	280	1791
E4.3.480	chr7	0.171875	198	1152
E4.3.480	chr8	0.214705882352941	219	1020
E4.3.480	chr9	0.177184466019417	146	824
E4.3.480	chrX	0.446808510638298	21	47
E4.3.481	chr1	0.149253731343284	130	871
E4.3.481	chr10	0.0653061224489796	96	1470
E4.3.481	chr11	0.232454511696992	626	2693
E4.3.481	chr12	0.212458745874587	515	2424
E4.3.481	chr13	0.199733688415446	150	751
E4.3.481	chr14	0.094151212553495	66	701
E4.3.481	chr15	0.221784776902887	338	1524
E4.3.481	chr16	0.0605226960110041	88	1454
E4.3.481	chr17	0.215917201998572	605	2802
E4.3.481	chr18	0.089588377723971	37	413
E4.3.481	chr19	0.0534493474207582	172	3218
E4.3.481	chr2	0.114315139031926	222	1942
E4.3.481	chr20	0.216400911161731	285	1317
E4.3.481	chr21	0.122727272727273	27	220
E4.3.481	chr22	0.0379981464318814	41	1079
E4.3.481	chr3	0.0946896992962252	148	1563
E4.3.481	chr4	0.227482678983834	394	1732
E4.3.481	chr5	0.11340206185567	44	388
E4.3.481	chr6	0.137630662020906	237	1722
E4.3.481	chr7	0.220957799905168	466	2109
E4.3.481	chr8	0.210140845070423	373	1775
E4.3.481	chr9	0.208153180975911	337	1619
E4.3.481	chrX	0.168539325842697	15	89
E4.3.482	chr1	0.188976377952756	816	4318
E4.3.482	chr10	0.190724335591454	366	1919
E4.3.482	chr11	0.219784946236559	511	2325
E4.3.482	chr12	0.165309446254072	406	2456
E4.3.482	chr13	0.194410692588092	160	823
E4.3.482	chr14	0.21762349799733	326	1498
E4.3.482	chr15	0.210358056265985	329	1564
E4.3.482	chr16	0.18732782369146	340	1815
E4.3.482	chr17	0.22831193235202	729	3193
E4.3.482	chr18	0.147347740667976	75	509
E4.3.482	chr19	0.240790842872008	1157	4805
E4.3.482	chr2	0.207969749854567	715	3438
E4.3.482	chr20	0.152421652421652	214	1404
E4.3.482	chr21	0.138328530259366	48	347
E4.3.482	chr22	0.190306486101212	267	1403
E4.3.482	chr3	0.195451040863531	507	2594
E4.3.482	chr4	0.172090112640801	275	1598
E4.3.482	chr5	0.181423139598045	334	1841
E4.3.482	chr6	0.191746819733168	618	3223
E4.3.482	chr7	0.170731707317073	329	1927
E4.3.482	chr8	0.175761056863871	306	1741
E4.3.482	chr9	0.1747022121384	308	1763
E4.3.482	chrX	0.257352941176471	35	136
E4.3.484	chr1	0.217421602787456	624	2870
E4.3.484	chr10	0.201179071481209	273	1357
E4.3.484	chr11	0.232402234636872	416	1790
E4.3.484	chr12	0.208026755852843	311	1495
E4.3.484	chr13	0.229755178907721	122	531
E4.3.484	chr14	0.213149522799576	201	943
E4.3.484	chr15	0.244769874476987	234	956
E4.3.484	chr16	0.214395099540582	280	1306
E4.3.484	chr17	0.221906116642959	468	2109
E4.3.484	chr18	0.166666666666667	48	288
E4.3.484	chr19	0.250927776191836	879	3503
E4.3.484	chr2	0.2	428	2140
E4.3.484	chr20	0.199767711962834	172	861
E4.3.484	chr21	0.191176470588235	52	272
E4.3.484	chr22	0.218079096045198	193	885
E4.3.484	chr3	0.208599651365485	359	1721
E4.3.484	chr4	0.170756646216769	167	978
E4.3.484	chr5	0.1808	226	1250
E4.3.484	chr6	0.206218564243256	451	2187
E4.3.484	chr7	0.203690560681334	287	1409
E4.3.484	chr8	0.225098039215686	287	1275
E4.3.484	chr9	0.184959349593496	182	984
E4.3.484	chrX	0.244444444444444	11	45
E4.3.485	chr1	0.238834422657952	877	3672
E4.3.485	chr10	0.23538788522848	443	1882
E4.3.485	chr11	0.240345110928513	585	2434
E4.3.485	chr12	0.235875706214689	501	2124
E4.3.485	chr13	0.191709844559585	111	579
E4.3.485	chr14	0.249018067556952	317	1273
E4.3.485	chr15	0.239113222486144	302	1263
E4.3.485	chr16	0.2660406885759	510	1917
E4.3.485	chr17	0.243682310469314	675	2770
E4.3.485	chr18	0.204244031830239	77	377
E4.3.485	chr19	0.243292822747076	1061	4361
E4.3.485	chr2	0.22854152128402	655	2866
E4.3.485	chr20	0.203639514731369	235	1154
E4.3.485	chr21	0.216949152542373	64	295
E4.3.485	chr22	0.205935251798561	229	1112
E4.3.485	chr3	0.249561403508772	569	2280
E4.3.485	chr4	0.187368421052632	267	1425
E4.3.485	chr5	0.206258890469417	290	1406
E4.3.485	chr6	0.230088495575221	598	2599
E4.3.485	chr7	0.191094619666048	309	1617
E4.3.485	chr8	0.218992248062016	339	1548
E4.3.485	chr9	0.222389181066867	296	1331
E4.3.485	chrX	0.265060240963855	22	83
E4.3.486	chr1	0.138559708295351	152	1097
E4.3.486	chr10	0.0719895287958115	110	1528
E4.3.486	chr11	0.217391304347826	520	2392
E4.3.486	chr12	0.19639175257732	381	1940
E4.3.486	chr13	0.18578352180937	115	619
E4.3.486	chr14	0.0897097625329815	68	758
E4.3.486	chr15	0.20479302832244	282	1377
E4.3.486	chr16	0.0638569604086846	100	1566
E4.3.486	chr17	0.224322103533279	546	2434
E4.3.486	chr18	0.137931034482759	64	464
E4.3.486	chr19	0.0714285714285714	199	2786
E4.3.486	chr2	0.114400401404917	228	1993
E4.3.486	chr20	0.212146422628952	255	1202
E4.3.486	chr21	0.2125	34	160
E4.3.486	chr22	0.0665972944849116	64	961
E4.3.486	chr3	0.088	132	1500
E4.3.486	chr4	0.235681369321922	358	1519
E4.3.486	chr5	0.14	77	550
E4.3.486	chr6	0.141982182628062	255	1796
E4.3.486	chr7	0.236294896030246	500	2116
E4.3.486	chr8	0.201847903340441	284	1407
E4.3.486	chr9	0.194081211286992	282	1453
E4.3.486	chrX	0.227848101265823	18	79
E4.3.487	chr1	0.243394010569583	829	3406
E4.3.487	chr10	0.237820512820513	371	1560
E4.3.487	chr11	0.241728922091782	453	1874
E4.3.487	chr12	0.23973973973974	479	1998
E4.3.487	chr13	0.245009074410163	135	551
E4.3.487	chr14	0.265432098765432	344	1296
E4.3.487	chr15	0.251042535446205	301	1199
E4.3.487	chr16	0.205902539464653	300	1457
E4.3.487	chr17	0.252997106242249	612	2419
E4.3.487	chr18	0.146341463414634	48	328
E4.3.487	chr19	0.25951729285892	1043	4019
E4.3.487	chr2	0.235070368961582	618	2629
E4.3.487	chr20	0.204724409448819	208	1016
E4.3.487	chr21	0.194570135746606	43	221
E4.3.487	chr22	0.213855421686747	213	996
E4.3.487	chr3	0.199420569773057	413	2071
E4.3.487	chr4	0.176727909011374	202	1143
E4.3.487	chr5	0.203007518796992	297	1463
E4.3.487	chr6	0.215142738932561	520	2417
E4.3.487	chr7	0.196700507614213	310	1576
E4.3.487	chr8	0.237735849056604	315	1325
E4.3.487	chr9	0.231777231777232	283	1221
E4.3.487	chrX	0.241935483870968	15	62
E4.3.488	chr1	0.255831837990259	998	3901
E4.3.488	chr10	0.253565768621236	480	1893
E4.3.488	chr11	0.276774969915764	690	2493
E4.3.488	chr12	0.264830508474576	625	2360
E4.3.488	chr13	0.279001468428781	190	681
E4.3.488	chr14	0.231235784685368	305	1319
E4.3.488	chr15	0.259074733096085	364	1405
E4.3.488	chr16	0.256336405529954	445	1736
E4.3.488	chr17	0.273764258555133	792	2893
E4.3.488	chr18	0.211009174311927	92	436
E4.3.488	chr19	0.286119650035469	1210	4229
E4.3.488	chr2	0.266840221282135	820	3073
E4.3.488	chr20	0.249444855662472	337	1351
E4.3.488	chr21	0.192118226600985	78	406
E4.3.488	chr22	0.267303102625298	336	1257
E4.3.488	chr3	0.244607087827427	635	2596
E4.3.488	chr4	0.226691042047532	372	1641
E4.3.488	chr5	0.244574780058651	417	1705
E4.3.488	chr6	0.266001376462491	773	2906
E4.3.488	chr7	0.244086021505376	454	1860
E4.3.488	chr8	0.28580285182889	461	1613
E4.3.488	chr9	0.261188554658841	356	1363
E4.3.488	chrX	0.227848101265823	18	79
E4.3.489	chr1	0.253875402164376	868	3419
E4.3.489	chr10	0.214046822742475	320	1495
E4.3.489	chr11	0.270161290322581	536	1984
E4.3.489	chr12	0.224339274738783	365	1627
E4.3.489	chr13	0.23265306122449	114	490
E4.3.489	chr14	0.246478873239437	245	994
E4.3.489	chr15	0.258089976322021	327	1267
E4.3.489	chr16	0.240851630073187	362	1503
E4.3.489	chr17	0.246951219512195	567	2296
E4.3.489	chr18	0.183431952662722	62	338
E4.3.489	chr19	0.269501548859476	957	3551
E4.3.489	chr2	0.237738985868662	572	2406
E4.3.489	chr20	0.243035542747358	253	1041
E4.3.489	chr21	0.187739463601533	49	261
E4.3.489	chr22	0.242954324586978	250	1029
E4.3.489	chr3	0.245837957824639	443	1802
E4.3.489	chr4	0.228936170212766	269	1175
E4.3.489	chr5	0.216338880484115	286	1322
E4.3.489	chr6	0.255006675567423	573	2247
E4.3.489	chr7	0.222658808120498	340	1527
E4.3.489	chr8	0.249433106575964	330	1323
E4.3.489	chr9	0.248500428449015	290	1167
E4.3.489	chrX	0.25974025974026	20	77
E4.3.490	chr1	0.256776556776557	701	2730
E4.3.490	chr10	0.220684039087948	271	1228
E4.3.490	chr11	0.257444168734491	415	1612
E4.3.490	chr12	0.218958611481976	328	1498
E4.3.490	chr13	0.248587570621469	88	354
E4.3.490	chr14	0.245632065775951	239	973
E4.3.490	chr15	0.271617497456765	267	983
E4.3.490	chr16	0.222317596566524	259	1165
E4.3.490	chr17	0.261645193260654	528	2018
E4.3.490	chr18	0.15625	40	256
E4.3.490	chr19	0.28261524555589	938	3319
E4.3.490	chr2	0.235756385068762	480	2036
E4.3.490	chr20	0.239551478083588	235	981
E4.3.490	chr21	0.161904761904762	17	105
E4.3.490	chr22	0.211316397228637	183	866
E4.3.490	chr3	0.243104554201411	379	1559
E4.3.490	chr4	0.209328782707622	184	879
E4.3.490	chr5	0.23308957952468	255	1094
E4.3.490	chr6	0.242453282223287	506	2087
E4.3.490	chr7	0.215502555366269	253	1174
E4.3.490	chr8	0.252039891205802	278	1103
E4.3.490	chr9	0.230382293762575	229	994
E4.3.490	chrX	0.227848101265823	18	79
E4.3.491	chr1	0.21233795261511	475	2237
E4.3.491	chr10	0.171626984126984	173	1008
E4.3.491	chr11	0.249827942188575	363	1453
E4.3.491	chr12	0.193091231178034	218	1129
E4.3.491	chr13	0.25706940874036	100	389
E4.3.491	chr14	0.224184782608696	165	736
E4.3.491	chr15	0.201273885350318	158	785
E4.3.491	chr16	0.187187187187187	187	999
E4.3.491	chr17	0.213956170703576	371	1734
E4.3.491	chr18	0.099236641221374	26	262
E4.3.491	chr19	0.195223654283548	515	2638
E4.3.491	chr2	0.212016175621028	367	1731
E4.3.491	chr20	0.134680134680135	80	594
E4.3.491	chr21	0.10077519379845	13	129
E4.3.491	chr22	0.175342465753425	128	730
E4.3.491	chr3	0.211045364891519	321	1521
E4.3.491	chr4	0.160994764397906	123	764
E4.3.491	chr5	0.169194865810969	145	857
E4.3.491	chr6	0.209798994974874	334	1592
E4.3.491	chr7	0.157281553398058	162	1030
E4.3.491	chr8	0.216568047337278	183	845
E4.3.491	chr9	0.169632265717675	143	843
E4.3.491	chrX	0.418604651162791	18	43
E4.31.5.1.10	chr1	0.27243018419489	1834	6732
E4.31.5.1.10	chr10	0.258699472759227	736	2845
E4.31.5.1.10	chr11	0.280876494023904	846	3012
E4.31.5.1.10	chr12	0.269944979367263	785	2908
E4.31.5.1.10	chr13	0.272251308900524	260	955
E4.31.5.1.10	chr14	0.233465234595817	413	1769
E4.31.5.1.10	chr15	0.253534401508011	269	1061
E4.31.5.1.10	chr16	0.26095423563778	536	2054
E4.31.5.1.10	chr17	0.00668523676880223	12	1795
E4.31.5.1.10	chr18	0.252440725244073	181	717
E4.31.5.1.10	chr19	0.276407727085902	1345	4866
E4.31.5.1.10	chr2	0.282324713409757	1059	3751
E4.31.5.1.10	chr20	0.240192704748796	349	1453
E4.31.5.1.10	chr21	0.211827956989247	197	930
E4.31.5.1.10	chr22	0.264664804469274	379	1432
E4.31.5.1.10	chr3	0.233063328424153	633	2716
E4.31.5.1.10	chr4	0.0220588235294118	24	1088
E4.31.5.1.10	chr5	0.243357720446669	632	2597
E4.31.5.1.10	chr6	0.234930448222566	760	3235
E4.31.5.1.10	chr7	0.262857142857143	690	2625
E4.31.5.1.10	chr8	0.232012513034411	445	1918
E4.31.5.1.10	chr9	0.0240863787375415	29	1204
E4.31.5.1.10	chrX	0.28	14	50
E4.31.5.1.11	chr1	0.263951170901844	2119	8028
E4.31.5.1.11	chr10	0.0254745254745255	51	2002
E4.31.5.1.11	chr11	0.247302158273381	825	3336
E4.31.5.1.11	chr12	0.0106927010692701	23	2151
E4.31.5.1.11	chr13	0.24800796812749	249	1004
E4.31.5.1.11	chr14	0.269487750556793	605	2245
E4.31.5.1.11	chr15	0.00981767180925666	7	713
E4.31.5.1.11	chr16	0.235501567398119	601	2552
E4.31.5.1.11	chr17	0.277902142628718	869	3127
E4.31.5.1.11	chr18	0.0173310225303293	10	577
E4.31.5.1.11	chr19	0.272015655577299	1529	5621
E4.31.5.1.11	chr2	0.0936170212765957	22	235
E4.31.5.1.11	chr20	0.264236902050114	464	1756
E4.31.5.1.11	chr21	0.271535580524345	290	1068
E4.31.5.1.11	chr22	0.249721293199554	448	1794
E4.31.5.1.11	chr3	0.232618583495777	716	3078
E4.31.5.1.11	chr4	0.0153203342618384	22	1436
E4.31.5.1.11	chr5	0.0228013029315961	42	1842
E4.31.5.1.11	chr6	0.230063109581182	802	3486
E4.31.5.1.11	chr7	0.247357293868922	936	3784
E4.31.5.1.11	chr8	0.248686514886165	568	2284
E4.31.5.1.11	chr9	0.242424242424242	592	2442
E4.31.5.1.11	chrX	0.0588235294117647	1	17
E4.31.5.1.12	chr1	0.290681714198566	1906	6557
E4.31.5.1.12	chr10	0.282608695652174	741	2622
E4.31.5.1.12	chr11	0.287586457954132	790	2747
E4.31.5.1.12	chr12	0.292366946778712	835	2856
E4.31.5.1.12	chr13	0.298143851508121	257	862
E4.31.5.1.12	chr14	0.29450915141431	531	1803
E4.31.5.1.12	chr15	0.291853178155774	326	1117
E4.31.5.1.12	chr16	0.29742033383915	588	1977
E4.31.5.1.12	chr17	0.0147446024223275	28	1899
E4.31.5.1.12	chr18	0.278248587570622	197	708
E4.31.5.1.12	chr19	0.298892284186402	1565	5236
E4.31.5.1.12	chr2	0.29930332261522	1117	3732
E4.31.5.1.12	chr20	0.291666666666667	462	1584
E4.31.5.1.12	chr21	0.282278481012658	223	790
E4.31.5.1.12	chr22	0.303615960099751	487	1604
E4.31.5.1.12	chr3	0.258036862408916	602	2333
E4.31.5.1.12	chr4	0.0354118552732871	46	1299
E4.31.5.1.12	chr5	0.26322471434617	622	2363
E4.31.5.1.12	chr6	0.27783595113438	796	2865
E4.31.5.1.12	chr7	0.293434892999637	809	2757
E4.31.5.1.12	chr8	0.277238403451996	514	1854
E4.31.5.1.12	chr9	0.0219298245614035	25	1140
E4.31.5.1.12	chrX	0.333333333333333	19	57
E4.31.5.1.2	chr1	0.0293706293706294	126	4290
E4.31.5.1.2	chr10	0.266598569969357	783	2937
E4.31.5.1.2	chr11	0.0353508302088913	66	1867
E4.31.5.1.2	chr12	0.262582056892779	840	3199
E4.31.5.1.2	chr13	0.0187919463087248	14	745
E4.31.5.1.2	chr14	0.277013752455796	564	2036
E4.31.5.1.2	chr15	0.0735785953177258	66	897
E4.31.5.1.2	chr16	0.240594059405941	486	2020
E4.31.5.1.2	chr17	0.286723689103756	771	2689
E4.31.5.1.2	chr18	0.233552631578947	213	912
E4.31.5.1.2	chr19	0.282815356489945	1547	5470
E4.31.5.1.2	chr2	0.236902050113895	1144	4829
E4.31.5.1.2	chr20	0.24295010845987	336	1383
E4.31.5.1.2	chr21	0.23021582733813	192	834
E4.31.5.1.2	chr22	0.257039711191336	356	1385
E4.31.5.1.2	chr3	0.215361890694239	729	3385
E4.31.5.1.2	chr4	0.251024590163934	490	1952
E4.31.5.1.2	chr5	0.0369379014989293	69	1868
E4.31.5.1.2	chr6	0.2380810488677	799	3356
E4.31.5.1.2	chr7	0.254029850746269	851	3350
E4.31.5.1.2	chr8	0.093167701863354	135	1449
E4.31.5.1.2	chr9	0.237765694513099	481	2023
E4.31.5.1.2	chrX	0.05	1	20
E4.31.5.1.3	chr1	0.222222222222222	1026	4617
E4.31.5.1.3	chr10	0.204981837052413	395	1927
E4.31.5.1.3	chr11	0.214710654407788	397	1849
E4.31.5.1.3	chr12	0.190134099616858	397	2088
E4.31.5.1.3	chr13	0.259640102827764	202	778
E4.31.5.1.3	chr14	0.232172470978441	280	1206
E4.31.5.1.3	chr15	0.201109570041609	145	721
E4.31.5.1.3	chr16	0.201885310290652	257	1273
E4.31.5.1.3	chr17	0.00754716981132076	8	1060
E4.31.5.1.3	chr18	0.166982922201139	88	527
E4.31.5.1.3	chr19	0.234212139791539	764	3262
E4.31.5.1.3	chr2	0.216440752076957	495	2287
E4.31.5.1.3	chr20	0.198841698841699	206	1036
E4.31.5.1.3	chr21	0.21015761821366	120	571
